Powers,Bands,Channels,Study,Session,Subject,Group,Normalize
0.04891017313923807,theta,F8,SRM,t2,002,SRM,1
0.059919888986019125,theta,F5,SRM,t2,002,SRM,1
0.05583697341630454,theta,C5,SRM,t2,002,SRM,1
0.06446648576115155,theta,AF3,SRM,t2,002,SRM,1
0.07594493156332796,theta,F4,SRM,t2,002,SRM,1
0.05546387667769613,theta,CP2,SRM,t2,002,SRM,1
0.0490813496743235,theta,FC5,SRM,t2,002,SRM,1
0.061936022927453,theta,T8,SRM,t2,002,SRM,1
0.05583360409951972,theta,P5,SRM,t2,002,SRM,1
0.06984781628582323,theta,F6,SRM,t2,002,SRM,1
0.07374479296943964,theta,FC3,SRM,t2,002,SRM,1
0.06418376060506233,theta,F3,SRM,t2,002,SRM,1
0.06456600481391321,theta,FC2,SRM,t2,002,SRM,1
0.06047221764545896,theta,CP3,SRM,t2,002,SRM,1
0.053207332363902224,theta,CP1,SRM,t2,002,SRM,1
0.045415200885595676,theta,C4,SRM,t2,002,SRM,1
0.05346897945837583,theta,PO8,SRM,t2,002,SRM,1
0.05833866883252811,theta,FP2,SRM,t2,002,SRM,1
0.06753082330931102,theta,CZ,SRM,t2,002,SRM,1
0.24593629207073414,alpha-1,C1,SRM,t2,002,SRM,1
0.3394985421315862,alpha-1,POZ,SRM,t2,002,SRM,1
0.2575197026604554,alpha-1,AF4,SRM,t2,002,SRM,1
0.22325921457153924,alpha-1,CP4,SRM,t2,002,SRM,1
0.2759218299094775,alpha-1,FC6,SRM,t2,002,SRM,1
0.25904947430893216,alpha-1,C6,SRM,t2,002,SRM,1
0.2938319878859064,alpha-1,P6,SRM,t2,002,SRM,1
0.34198104934378576,alpha-1,PO3,SRM,t2,002,SRM,1
0.2418474311553737,alpha-1,T7,SRM,t2,002,SRM,1
0.30864873390003567,alpha-1,P7,SRM,t2,002,SRM,1
0.2638870680178771,alpha-1,TP7,SRM,t2,002,SRM,1
0.31795429551527965,alpha-1,O1,SRM,t2,002,SRM,1
0.24216421131712595,alpha-1,CP6,SRM,t2,002,SRM,1
0.2756897800829277,alpha-1,CP5,SRM,t2,002,SRM,1
0.26249575803343117,alpha-1,TP8,SRM,t2,002,SRM,1
0.3261503793400895,alpha-1,PO4,SRM,t2,002,SRM,1
0.2538651899349049,alpha-1,F2,SRM,t2,002,SRM,1
0.3054216780289183,alpha-1,O2,SRM,t2,002,SRM,1
0.24691662358576139,alpha-1,FC1,SRM,t2,002,SRM,1
0.24263774132293486,alpha-1,F7,SRM,t2,002,SRM,1
0.31393076180864515,alpha-1,P4,SRM,t2,002,SRM,1
0.2608842085158362,alpha-1,C3,SRM,t2,002,SRM,1
0.30647943199894584,alpha-1,CPZ,SRM,t2,002,SRM,1
0.2621374648283401,alpha-1,FZ,SRM,t2,002,SRM,1
0.34804582618503,alpha-1,P2,SRM,t2,002,SRM,1
0.23190096247241782,alpha-1,FP1,SRM,t2,002,SRM,1
0.2476927645395502,alpha-1,FPZ,SRM,t2,002,SRM,1
0.23247451548171832,alpha-1,F1,SRM,t2,002,SRM,1
0.2416381331898216,alpha-1,P8,SRM,t2,002,SRM,1
0.3546576220008056,alpha-1,PZ,SRM,t2,002,SRM,1
0.30910796669663015,alpha-1,OZ,SRM,t2,002,SRM,1
0.36218248863076885,alpha-1,P1,SRM,t2,002,SRM,1
0.2453787097194442,alpha-1,C2,SRM,t2,002,SRM,1
0.3324131817016539,alpha-1,PO7,SRM,t2,002,SRM,1
0.26587068803334774,alpha-1,FC4,SRM,t2,002,SRM,1
0.26875095763482176,alpha-1,FCZ,SRM,t2,002,SRM,1
0.3322883386517725,alpha-1,P3,SRM,t2,002,SRM,1
0.28994688822465847,alpha-1,F8,SRM,t2,002,SRM,1
0.23952718056604183,alpha-1,F5,SRM,t2,002,SRM,1
0.24522683919275734,alpha-1,C5,SRM,t2,002,SRM,1
0.25537642128379595,alpha-1,AF3,SRM,t2,002,SRM,1
0.22024073789198811,alpha-1,F4,SRM,t2,002,SRM,1
0.27267825021814823,alpha-1,CP2,SRM,t2,002,SRM,1
0.2510605001299472,alpha-1,FC5,SRM,t2,002,SRM,1
0.27084655427929993,alpha-1,T8,SRM,t2,002,SRM,1
0.303691755168067,alpha-1,P5,SRM,t2,002,SRM,1
0.23356566450563712,alpha-1,F6,SRM,t2,002,SRM,1
0.21736827073116055,alpha-1,FC3,SRM,t2,002,SRM,1
0.2514367692184409,alpha-1,F3,SRM,t2,002,SRM,1
0.2708785848894596,alpha-1,FC2,SRM,t2,002,SRM,1
0.28204448045679326,alpha-1,CP3,SRM,t2,002,SRM,1
0.3106795269490317,alpha-1,CP1,SRM,t2,002,SRM,1
0.2415115097255842,alpha-1,C4,SRM,t2,002,SRM,1
0.2977578636742699,alpha-1,PO8,SRM,t2,002,SRM,1
0.26093589985350835,alpha-1,FP2,SRM,t2,002,SRM,1
0.27129765621016483,alpha-1,CZ,SRM,t2,002,SRM,1
0.26072464590628097,alpha-2,C1,SRM,t2,002,SRM,1
0.4910207226441681,alpha-2,POZ,SRM,t2,002,SRM,1
0.3283387011093928,alpha-2,AF4,SRM,t2,002,SRM,1
0.307162418515979,alpha-2,CP4,SRM,t2,002,SRM,1
0.3720969712147758,alpha-2,FC6,SRM,t2,002,SRM,1
0.37875089553798674,alpha-2,C6,SRM,t2,002,SRM,1
0.3495159922033685,alpha-2,P6,SRM,t2,002,SRM,1
0.49451215868264253,alpha-2,PO3,SRM,t2,002,SRM,1
0.25701602061816997,alpha-2,T7,SRM,t2,002,SRM,1
0.31804226885081843,alpha-2,P7,SRM,t2,002,SRM,1
0.2617123594178267,alpha-2,TP7,SRM,t2,002,SRM,1
0.4557815276606719,alpha-2,O1,SRM,t2,002,SRM,1
0.3079997547265612,alpha-2,CP6,SRM,t2,002,SRM,1
0.2746139226357152,alpha-2,CP5,SRM,t2,002,SRM,1
0.2970485163829623,alpha-2,TP8,SRM,t2,002,SRM,1
0.45078854432575116,alpha-2,PO4,SRM,t2,002,SRM,1
0.32698188974135617,alpha-2,F2,SRM,t2,002,SRM,1
0.4120367498450356,alpha-2,O2,SRM,t2,002,SRM,1
0.30067106476510835,alpha-2,FC1,SRM,t2,002,SRM,1
0.29685855762293906,alpha-2,F7,SRM,t2,002,SRM,1
0.3695986405464194,alpha-2,P4,SRM,t2,002,SRM,1
0.2641443239669885,alpha-2,C3,SRM,t2,002,SRM,1
0.2928716092713533,alpha-2,CPZ,SRM,t2,002,SRM,1
0.3336774956191513,alpha-2,FZ,SRM,t2,002,SRM,1
0.4195963037896984,alpha-2,P2,SRM,t2,002,SRM,1
0.3016655484178554,alpha-2,FP1,SRM,t2,002,SRM,1
0.3197888204264083,alpha-2,FPZ,SRM,t2,002,SRM,1
0.2881388057556509,alpha-2,F1,SRM,t2,002,SRM,1
0.25474321348115986,alpha-2,P8,SRM,t2,002,SRM,1
0.44746903256474224,alpha-2,PZ,SRM,t2,002,SRM,1
0.39330905648658027,alpha-2,OZ,SRM,t2,002,SRM,1
0.4574292518568799,alpha-2,P1,SRM,t2,002,SRM,1
0.29227759385780333,alpha-2,C2,SRM,t2,002,SRM,1
0.4341393304843135,alpha-2,PO7,SRM,t2,002,SRM,1
0.3741701312968726,alpha-2,FC4,SRM,t2,002,SRM,1
0.31849119605948956,alpha-2,FCZ,SRM,t2,002,SRM,1
0.3922984520648744,alpha-2,P3,SRM,t2,002,SRM,1
0.36146762125233745,alpha-2,F8,SRM,t2,002,SRM,1
0.3039186444144052,alpha-2,F5,SRM,t2,002,SRM,1
0.248224979857096,alpha-2,C5,SRM,t2,002,SRM,1
0.3325161868624064,alpha-2,AF3,SRM,t2,002,SRM,1
0.2681837999127269,alpha-2,F4,SRM,t2,002,SRM,1
0.2922248621918089,alpha-2,CP2,SRM,t2,002,SRM,1
0.2971464126708913,alpha-2,FC5,SRM,t2,002,SRM,1
0.32514309411162196,alpha-2,T8,SRM,t2,002,SRM,1
0.34549477372511267,alpha-2,P5,SRM,t2,002,SRM,1
0.28514810049881556,alpha-2,F6,SRM,t2,002,SRM,1
0.2628183703766679,alpha-2,FC3,SRM,t2,002,SRM,1
0.32036617219402913,alpha-2,F3,SRM,t2,002,SRM,1
0.3327896938349294,alpha-2,FC2,SRM,t2,002,SRM,1
0.28704544914202756,alpha-2,CP3,SRM,t2,002,SRM,1
0.32109272659504673,alpha-2,CP1,SRM,t2,002,SRM,1
0.37366225851989254,alpha-2,C4,SRM,t2,002,SRM,1
0.39548320347126814,alpha-2,PO8,SRM,t2,002,SRM,1
0.33695927434912337,alpha-2,FP2,SRM,t2,002,SRM,1
0.27778615470614854,alpha-2,CZ,SRM,t2,002,SRM,1
0.15368745428674255,beta1,C1,SRM,t2,002,SRM,1
0.05871492600938435,beta1,POZ,SRM,t2,002,SRM,1
0.11932758697709062,beta1,AF4,SRM,t2,002,SRM,1
0.17168407537091757,beta1,CP4,SRM,t2,002,SRM,1
0.12399540005095966,beta1,FC6,SRM,t2,002,SRM,1
0.13366987014845352,beta1,C6,SRM,t2,002,SRM,1
0.134774405719407,beta1,P6,SRM,t2,002,SRM,1
0.057076834854143464,beta1,PO3,SRM,t2,002,SRM,1
0.1846234377351027,beta1,T7,SRM,t2,002,SRM,1
0.13392262454425077,beta1,P7,SRM,t2,002,SRM,1
0.16935235575800267,beta1,TP7,SRM,t2,002,SRM,1
0.07039612251281513,beta1,O1,SRM,t2,002,SRM,1
0.15994589470059956,beta1,CP6,SRM,t2,002,SRM,1
0.14850267993124167,beta1,CP5,SRM,t2,002,SRM,1
0.18808734497604582,beta1,TP8,SRM,t2,002,SRM,1
0.08449910999217061,beta1,PO4,SRM,t2,002,SRM,1
0.122826188390942,beta1,F2,SRM,t2,002,SRM,1
0.09837881166404247,beta1,O2,SRM,t2,002,SRM,1
0.1449286021114164,beta1,FC1,SRM,t2,002,SRM,1
0.14618409109305586,beta1,F7,SRM,t2,002,SRM,1
0.11567298771187624,beta1,P4,SRM,t2,002,SRM,1
0.16113096319218237,beta1,C3,SRM,t2,002,SRM,1
0.09612548592590016,beta1,CPZ,SRM,t2,002,SRM,1
0.1181905274803091,beta1,FZ,SRM,t2,002,SRM,1
0.07812409127900075,beta1,P2,SRM,t2,002,SRM,1
0.11195986612892556,beta1,FP1,SRM,t2,002,SRM,1
0.10968047032673622,beta1,FPZ,SRM,t2,002,SRM,1
0.132568373110042,beta1,F1,SRM,t2,002,SRM,1
0.1561626186025011,beta1,P8,SRM,t2,002,SRM,1
0.06373647463441395,beta1,PZ,SRM,t2,002,SRM,1
0.09282235498334084,beta1,OZ,SRM,t2,002,SRM,1
0.059417053689788224,beta1,P1,SRM,t2,002,SRM,1
0.15481810596850912,beta1,C2,SRM,t2,002,SRM,1
0.08245376335608301,beta1,PO7,SRM,t2,002,SRM,1
0.12248555000607876,beta1,FC4,SRM,t2,002,SRM,1
0.12535872526485284,beta1,FCZ,SRM,t2,002,SRM,1
0.0796816719799134,beta1,P3,SRM,t2,002,SRM,1
0.13410490489111393,beta1,F8,SRM,t2,002,SRM,1
0.15704050613971568,beta1,F5,SRM,t2,002,SRM,1
0.2195984159360829,beta1,C5,SRM,t2,002,SRM,1
0.12514131509343873,beta1,AF3,SRM,t2,002,SRM,1
0.14007174645416784,beta1,F4,SRM,t2,002,SRM,1
0.14736701422908818,beta1,CP2,SRM,t2,002,SRM,1
0.19323280130725548,beta1,FC5,SRM,t2,002,SRM,1
0.1592768645472198,beta1,T8,SRM,t2,002,SRM,1
0.10786101441912668,beta1,P5,SRM,t2,002,SRM,1
0.1290977830698971,beta1,F6,SRM,t2,002,SRM,1
0.1521946000005678,beta1,FC3,SRM,t2,002,SRM,1
0.1400906077992284,beta1,F3,SRM,t2,002,SRM,1
0.12503856291308654,beta1,FC2,SRM,t2,002,SRM,1
0.13692411437399557,beta1,CP3,SRM,t2,002,SRM,1
0.12184275761120236,beta1,CP1,SRM,t2,002,SRM,1
0.14970099936218095,beta1,C4,SRM,t2,002,SRM,1
0.11300608800877945,beta1,PO8,SRM,t2,002,SRM,1
0.10986646126533471,beta1,FP2,SRM,t2,002,SRM,1
0.13781979117773838,beta1,CZ,SRM,t2,002,SRM,1
0.08115729530592851,beta2,C1,SRM,t2,002,SRM,1
0.01715735173909308,beta2,POZ,SRM,t2,002,SRM,1
0.05018258805994995,beta2,AF4,SRM,t2,002,SRM,1
0.0809375841911858,beta2,CP4,SRM,t2,002,SRM,1
0.049324099089738484,beta2,FC6,SRM,t2,002,SRM,1
0.052431482004089855,beta2,C6,SRM,t2,002,SRM,1
0.055425652551845526,beta2,P6,SRM,t2,002,SRM,1
0.01942376168977185,beta2,PO3,SRM,t2,002,SRM,1
0.07246533616014632,beta2,T7,SRM,t2,002,SRM,1
0.05184676922630851,beta2,P7,SRM,t2,002,SRM,1
0.06396984386142386,beta2,TP7,SRM,t2,002,SRM,1
0.028470506492391245,beta2,O1,SRM,t2,002,SRM,1
0.06298715059147429,beta2,CP6,SRM,t2,002,SRM,1
0.06671270795097822,beta2,CP5,SRM,t2,002,SRM,1
0.07124663930920641,beta2,TP8,SRM,t2,002,SRM,1
0.02830757357547723,beta2,PO4,SRM,t2,002,SRM,1
0.05190833505872811,beta2,F2,SRM,t2,002,SRM,1
0.03532969133528619,beta2,O2,SRM,t2,002,SRM,1
0.06001081837919497,beta2,FC1,SRM,t2,002,SRM,1
0.06648668388336174,beta2,F7,SRM,t2,002,SRM,1
0.047601577496356046,beta2,P4,SRM,t2,002,SRM,1
0.0942575441939296,beta2,C3,SRM,t2,002,SRM,1
0.03858488800353485,beta2,CPZ,SRM,t2,002,SRM,1
0.050778476788597655,beta2,FZ,SRM,t2,002,SRM,1
0.025117671694452056,beta2,P2,SRM,t2,002,SRM,1
0.0557060271845646,beta2,FP1,SRM,t2,002,SRM,1
0.049191425496167326,beta2,FPZ,SRM,t2,002,SRM,1
0.05513777930136531,beta2,F1,SRM,t2,002,SRM,1
0.061668790127434286,beta2,P8,SRM,t2,002,SRM,1
0.0190327567241585,beta2,PZ,SRM,t2,002,SRM,1
0.0325110899578118,beta2,OZ,SRM,t2,002,SRM,1
0.018754721635599252,beta2,P1,SRM,t2,002,SRM,1
0.07315556097634106,beta2,C2,SRM,t2,002,SRM,1
0.032173686577486406,beta2,PO7,SRM,t2,002,SRM,1
0.058833348893994525,beta2,FC4,SRM,t2,002,SRM,1
0.04992267593437508,beta2,FCZ,SRM,t2,002,SRM,1
0.03150623418814393,beta2,P3,SRM,t2,002,SRM,1
0.057399757377367217,beta2,F8,SRM,t2,002,SRM,1
0.07229829215812662,beta2,F5,SRM,t2,002,SRM,1
0.10676723367638155,beta2,C5,SRM,t2,002,SRM,1
0.059454821817903576,beta2,AF3,SRM,t2,002,SRM,1
0.05402596985089071,beta2,F4,SRM,t2,002,SRM,1
0.0689996689111077,beta2,CP2,SRM,t2,002,SRM,1
0.09118434861644456,beta2,FC5,SRM,t2,002,SRM,1
0.05580692638544669,beta2,T8,SRM,t2,002,SRM,1
0.0432019027090951,beta2,P5,SRM,t2,002,SRM,1
0.05143252020993942,beta2,F6,SRM,t2,002,SRM,1
0.06663675296539945,beta2,FC3,SRM,t2,002,SRM,1
0.061177543779047855,beta2,F3,SRM,t2,002,SRM,1
0.05291293848648552,beta2,FC2,SRM,t2,002,SRM,1
0.07525588943389239,beta2,CP3,SRM,t2,002,SRM,1
0.06749695283017797,beta2,CP1,SRM,t2,002,SRM,1
0.07398506866003444,beta2,C4,SRM,t2,002,SRM,1
0.042996154619283564,beta2,PO8,SRM,t2,002,SRM,1
0.04912792630260093,beta2,FP2,SRM,t2,002,SRM,1
0.06115248125652522,beta2,CZ,SRM,t2,002,SRM,1
0.03558397174008353,beta3,C1,SRM,t2,002,SRM,1
0.007545330193446727,beta3,POZ,SRM,t2,002,SRM,1
0.02426273904389854,beta3,AF4,SRM,t2,002,SRM,1
0.032839990564863024,beta3,CP4,SRM,t2,002,SRM,1
0.023496303966893523,beta3,FC6,SRM,t2,002,SRM,1
0.022626318512218812,beta3,C6,SRM,t2,002,SRM,1
0.019925305938316765,beta3,P6,SRM,t2,002,SRM,1
0.008731559364046135,beta3,PO3,SRM,t2,002,SRM,1
0.030141186275376836,beta3,T7,SRM,t2,002,SRM,1
0.01645799157274942,beta3,P7,SRM,t2,002,SRM,1
0.02331243604683278,beta3,TP7,SRM,t2,002,SRM,1
0.011049255357823912,beta3,O1,SRM,t2,002,SRM,1
0.02515096626670843,beta3,CP6,SRM,t2,002,SRM,1
0.02810135519432832,beta3,CP5,SRM,t2,002,SRM,1
0.023308793636894566,beta3,TP8,SRM,t2,002,SRM,1
0.010836592610152334,beta3,PO4,SRM,t2,002,SRM,1
0.025904344230414125,beta3,F2,SRM,t2,002,SRM,1
0.013245305354237916,beta3,O2,SRM,t2,002,SRM,1
0.028391737445444237,beta3,FC1,SRM,t2,002,SRM,1
0.030223020225825636,beta3,F7,SRM,t2,002,SRM,1
0.01903226847369376,beta3,P4,SRM,t2,002,SRM,1
0.041526843771652125,beta3,C3,SRM,t2,002,SRM,1
0.017530211601519755,beta3,CPZ,SRM,t2,002,SRM,1
0.024997762137308394,beta3,FZ,SRM,t2,002,SRM,1
0.010642302429411747,beta3,P2,SRM,t2,002,SRM,1
0.02428849536664783,beta3,FP1,SRM,t2,002,SRM,1
0.02262557255732375,beta3,FPZ,SRM,t2,002,SRM,1
0.026819854106125387,beta3,F1,SRM,t2,002,SRM,1
0.019117400211558448,beta3,P8,SRM,t2,002,SRM,1
0.008995661656687111,beta3,PZ,SRM,t2,002,SRM,1
0.01226646157376909,beta3,OZ,SRM,t2,002,SRM,1
0.009104639654562272,beta3,P1,SRM,t2,002,SRM,1
0.029982124116960444,beta3,C2,SRM,t2,002,SRM,1
0.010947944462649465,beta3,PO7,SRM,t2,002,SRM,1
0.029238972957375212,beta3,FC4,SRM,t2,002,SRM,1
0.024993300006341302,beta3,FCZ,SRM,t2,002,SRM,1
0.014463049134520121,beta3,P3,SRM,t2,002,SRM,1
0.028519968431413845,beta3,F8,SRM,t2,002,SRM,1
0.037159567866440604,beta3,F5,SRM,t2,002,SRM,1
0.04353182788508904,beta3,C5,SRM,t2,002,SRM,1
0.026966084346805384,beta3,AF3,SRM,t2,002,SRM,1
0.027122747864793902,beta3,F4,SRM,t2,002,SRM,1
0.028285627541450448,beta3,CP2,SRM,t2,002,SRM,1
0.04064156910145823,beta3,FC5,SRM,t2,002,SRM,1
0.02099722207370236,beta3,T8,SRM,t2,002,SRM,1
0.0171122554700495,beta3,P5,SRM,t2,002,SRM,1
0.0259740144808072,beta3,F6,SRM,t2,002,SRM,1
0.030751469883471258,beta3,FC3,SRM,t2,002,SRM,1
0.030763706443852304,beta3,F3,SRM,t2,002,SRM,1
0.02548924253000155,beta3,FC2,SRM,t2,002,SRM,1
0.033804272350042824,beta3,CP3,SRM,t2,002,SRM,1
0.030966292202753973,beta3,CP1,SRM,t2,002,SRM,1
0.030253608470515447,beta3,C4,SRM,t2,002,SRM,1
0.014072691928094499,beta3,PO8,SRM,t2,002,SRM,1
0.023830059370060167,beta3,FP2,SRM,t2,002,SRM,1
0.02981696769598082,beta3,CZ,SRM,t2,002,SRM,1
5.8887062588515595e-05,gamma,C1,SRM,t2,002,SRM,1
3.698681879808255e-05,gamma,POZ,SRM,t2,002,SRM,1
3.994016250177937e-05,gamma,AF4,SRM,t2,002,SRM,1
4.9920835041678446e-05,gamma,CP4,SRM,t2,002,SRM,1
3.840911313682533e-05,gamma,FC6,SRM,t2,002,SRM,1
3.823787174581676e-05,gamma,C6,SRM,t2,002,SRM,1
3.5880358029420275e-05,gamma,P6,SRM,t2,002,SRM,1
3.831302209600673e-05,gamma,PO3,SRM,t2,002,SRM,1
2.823261077083328e-05,gamma,T7,SRM,t2,002,SRM,1
3.1843427837705307e-05,gamma,P7,SRM,t2,002,SRM,1
2.7035289633289823e-05,gamma,TP7,SRM,t2,002,SRM,1
3.95799064510663e-05,gamma,O1,SRM,t2,002,SRM,1
4.4689566962709615e-05,gamma,CP6,SRM,t2,002,SRM,1
3.565990241579895e-05,gamma,CP5,SRM,t2,002,SRM,1
3.5500577013762395e-05,gamma,TP8,SRM,t2,002,SRM,1
3.445486903020941e-05,gamma,PO4,SRM,t2,002,SRM,1
4.333805655077052e-05,gamma,F2,SRM,t2,002,SRM,1
3.815081651157671e-05,gamma,O2,SRM,t2,002,SRM,1
5.017037877294272e-05,gamma,FC1,SRM,t2,002,SRM,1
3.645251024323574e-05,gamma,F7,SRM,t2,002,SRM,1
4.320133564764023e-05,gamma,P4,SRM,t2,002,SRM,1
4.11521864848573e-05,gamma,C3,SRM,t2,002,SRM,1
4.726644544831165e-05,gamma,CPZ,SRM,t2,002,SRM,1
3.768211831143856e-05,gamma,FZ,SRM,t2,002,SRM,1
3.6855409768894786e-05,gamma,P2,SRM,t2,002,SRM,1
4.666118580127101e-05,gamma,FP1,SRM,t2,002,SRM,1
4.0525097095959544e-05,gamma,FPZ,SRM,t2,002,SRM,1
5.5309055361624466e-05,gamma,F1,SRM,t2,002,SRM,1
3.777452062351449e-05,gamma,P8,SRM,t2,002,SRM,1
4.180915320025946e-05,gamma,PZ,SRM,t2,002,SRM,1
3.9297720778245194e-05,gamma,OZ,SRM,t2,002,SRM,1
4.190093104269049e-05,gamma,P1,SRM,t2,002,SRM,1
4.2326020241914794e-05,gamma,C2,SRM,t2,002,SRM,1
3.783835757679669e-05,gamma,PO7,SRM,t2,002,SRM,1
3.102332369142143e-05,gamma,FC4,SRM,t2,002,SRM,1
4.108153602390219e-05,gamma,FCZ,SRM,t2,002,SRM,1
4.290057149645431e-05,gamma,P3,SRM,t2,002,SRM,1
3.499713364405157e-05,gamma,F8,SRM,t2,002,SRM,1
3.916450384795193e-05,gamma,F5,SRM,t2,002,SRM,1
3.7371705471802454e-05,gamma,C5,SRM,t2,002,SRM,1
3.7436747010071176e-05,gamma,AF3,SRM,t2,002,SRM,1
5.0083865264244146e-05,gamma,F4,SRM,t2,002,SRM,1
4.520663668518584e-05,gamma,CP2,SRM,t2,002,SRM,1
3.1126111320678525e-05,gamma,FC5,SRM,t2,002,SRM,1
3.376497001676861e-05,gamma,T8,SRM,t2,002,SRM,1
3.756854662750104e-05,gamma,P5,SRM,t2,002,SRM,1
4.468820703260694e-05,gamma,F6,SRM,t2,002,SRM,1
4.915805825228776e-05,gamma,FC3,SRM,t2,002,SRM,1
3.602239602751871e-05,gamma,F3,SRM,t2,002,SRM,1
3.700888165625004e-05,gamma,FC2,SRM,t2,002,SRM,1
3.640643144213183e-05,gamma,CP3,SRM,t2,002,SRM,1
4.8292493498139486e-05,gamma,CP1,SRM,t2,002,SRM,1
3.86692490760404e-05,gamma,C4,SRM,t2,002,SRM,1
3.6501157790979354e-05,gamma,PO8,SRM,t2,002,SRM,1
3.954023426475016e-05,gamma,FP2,SRM,t2,002,SRM,1
5.5594814969054315e-05,gamma,CZ,SRM,t2,002,SRM,1
0.2091246752810111,delta,C1,SRM,t1,003,SRM,1
0.19380654460063443,delta,POZ,SRM,t1,003,SRM,1
0.2173439098059381,delta,AF4,SRM,t1,003,SRM,1
0.19257961438841595,delta,CP4,SRM,t1,003,SRM,1
0.1642140517437748,delta,FC6,SRM,t1,003,SRM,1
0.10022101424373651,delta,C6,SRM,t1,003,SRM,1
0.1262462373828031,delta,P6,SRM,t1,003,SRM,1
0.28811263098967915,delta,PO3,SRM,t1,003,SRM,1
0.16849926288575678,delta,T7,SRM,t1,003,SRM,1
0.14749982489331304,delta,P7,SRM,t1,003,SRM,1
0.15958476686971512,delta,TP7,SRM,t1,003,SRM,1
0.13724511331210237,delta,O1,SRM,t1,003,SRM,1
0.145911415341462,delta,CP6,SRM,t1,003,SRM,1
0.15450989478858876,delta,CP5,SRM,t1,003,SRM,1
0.078618496152296,delta,TP8,SRM,t1,003,SRM,1
0.14388653956630257,delta,PO4,SRM,t1,003,SRM,1
0.25810676479446365,delta,F2,SRM,t1,003,SRM,1
0.15457218709391846,delta,O2,SRM,t1,003,SRM,1
0.22398918299352977,delta,FC1,SRM,t1,003,SRM,1
0.23547687725478103,delta,F7,SRM,t1,003,SRM,1
0.17608930522791835,delta,P4,SRM,t1,003,SRM,1
0.21264718913831193,delta,C3,SRM,t1,003,SRM,1
0.2069454308787692,delta,CPZ,SRM,t1,003,SRM,1
0.2649189907311743,delta,FZ,SRM,t1,003,SRM,1
0.17445208767233109,delta,P2,SRM,t1,003,SRM,1
0.39689277347839175,delta,FP1,SRM,t1,003,SRM,1
0.3921313411525087,delta,FPZ,SRM,t1,003,SRM,1
0.24749985755561488,delta,F1,SRM,t1,003,SRM,1
0.1082399631274903,delta,P8,SRM,t1,003,SRM,1
0.18098524833216142,delta,PZ,SRM,t1,003,SRM,1
0.19581454122010433,delta,OZ,SRM,t1,003,SRM,1
0.26678796727352555,delta,P1,SRM,t1,003,SRM,1
0.2508847529633594,delta,C2,SRM,t1,003,SRM,1
0.11989058927149722,delta,PO7,SRM,t1,003,SRM,1
0.19721476877827274,delta,FC4,SRM,t1,003,SRM,1
0.24054094393554903,delta,FCZ,SRM,t1,003,SRM,1
0.20656367131020217,delta,P3,SRM,t1,003,SRM,1
0.18613115064746916,delta,F8,SRM,t1,003,SRM,1
0.2692384258961749,delta,F5,SRM,t1,003,SRM,1
0.15337813944818823,delta,C5,SRM,t1,003,SRM,1
0.2738695813988184,delta,AF3,SRM,t1,003,SRM,1
0.3209701416782167,delta,F4,SRM,t1,003,SRM,1
0.18547155103319762,delta,CP2,SRM,t1,003,SRM,1
0.15687846203288358,delta,FC5,SRM,t1,003,SRM,1
0.08989783757286998,delta,T8,SRM,t1,003,SRM,1
0.11537416350000869,delta,P5,SRM,t1,003,SRM,1
0.19081445366671157,delta,F6,SRM,t1,003,SRM,1
0.1998213385209337,delta,FC3,SRM,t1,003,SRM,1
0.232706169219734,delta,F3,SRM,t1,003,SRM,1
0.24431860985415188,delta,FC2,SRM,t1,003,SRM,1
0.19878130187223617,delta,CP3,SRM,t1,003,SRM,1
0.19626587982050955,delta,CP1,SRM,t1,003,SRM,1
0.18841711049270232,delta,C4,SRM,t1,003,SRM,1
0.17623808854411105,delta,PO8,SRM,t1,003,SRM,1
0.36979005354993083,delta,FP2,SRM,t1,003,SRM,1
0.24973179036474197,delta,CZ,SRM,t1,003,SRM,1
0.13261276412352285,theta,C1,SRM,t1,003,SRM,1
0.0993529692485606,theta,POZ,SRM,t1,003,SRM,1
0.14312776050971154,theta,AF4,SRM,t1,003,SRM,1
0.1086011401514992,theta,CP4,SRM,t1,003,SRM,1
0.13710913509104403,theta,FC6,SRM,t1,003,SRM,1
0.16212707571600443,theta,C6,SRM,t1,003,SRM,1
0.12192107298323572,theta,P6,SRM,t1,003,SRM,1
0.10046816443793033,theta,PO3,SRM,t1,003,SRM,1
0.16242779551194297,theta,T7,SRM,t1,003,SRM,1
0.1569652884235633,theta,P7,SRM,t1,003,SRM,1
0.16278606619850575,theta,TP7,SRM,t1,003,SRM,1
0.10799701120354832,theta,O1,SRM,t1,003,SRM,1
0.15859949762189612,theta,CP6,SRM,t1,003,SRM,1
0.13548355232826886,theta,CP5,SRM,t1,003,SRM,1
0.19247641301440663,theta,TP8,SRM,t1,003,SRM,1
0.08604285739308755,theta,PO4,SRM,t1,003,SRM,1
0.17014273081020845,theta,F2,SRM,t1,003,SRM,1
0.12379086576811422,theta,O2,SRM,t1,003,SRM,1
0.1636941638154135,theta,FC1,SRM,t1,003,SRM,1
0.11469027742634401,theta,F7,SRM,t1,003,SRM,1
0.09143055650903889,theta,P4,SRM,t1,003,SRM,1
0.1230634364491382,theta,C3,SRM,t1,003,SRM,1
0.10884868487671545,theta,CPZ,SRM,t1,003,SRM,1
